Date,Open,High,Low,Close,Adj Close,Volume
2006-04-17,181.787003,183.600006,178.643005,182.061996,171.606903,233952
2006-04-18,183.141006,187.225998,182.268997,186.606003,175.889969,658081
2006-04-19,187.272003,190.690994,185.940994,189.429001,178.550873,516906
2006-04-20,189.567001,190.690994,185.895004,188.442001,177.620544,244560
2006-04-21,190.026001,190.944000,184.334000,188.143997,177.339630,346911
2006-04-24,188.190002,189.796005,186.354004,188.533997,177.707275,120242
2006-04-25,190.164001,190.164001,183.600006,185.550995,174.895569,277889
2006-04-26,185.436005,190.026001,179.951004,188.878006,178.031494,373320
2006-04-27,189.108002,194.156998,183.141006,184.494995,173.900192,640750
2006-04-28,180.089005,188.511002,173.042999,186.285004,175.587418,790658
2006-05-02,189.567001,189.772995,187.042007,187.684998,176.906998,270190
2006-05-03,189.061996,195.074997,187.731003,194.707993,183.526642,366673
2006-05-04,194.615997,198.516998,190.485001,194.753998,183.570068,667436
2006-05-05,195.533997,195.992996,191.862000,192.595993,181.535995,310157
2006-05-08,195.074997,195.074997,190.576996,193.628998,182.509674,291835
2006-05-09,193.697998,193.813004,189.223007,190.645996,179.697983,359333
2006-05-10,192.733994,195.074997,190.026001,190.966995,180.000534,316946
2006-05-11,185.987000,194.477997,185.987000,190.485001,179.546204,295776
2006-05-12,190.485001,192.779999,186.468994,190.690994,179.740387,375608
2006-05-15,190.485001,190.485001,180.845993,185.091995,174.462906,232041
2006-05-16,183.623001,187.960007,178.091995,184.815994,174.202744,391878
2006-05-17,187.272003,193.697998,183.255997,191.770004,180.757401,496307
2006-05-18,192.871994,192.871994,181.764008,183.485001,172.948181,679092
2006-05-19,189.475006,190.714005,169.852997,177.541000,167.345551,650606
2006-05-22,180.845993,180.845993,158.401001,165.492004,155.988495,627229
2006-05-23,173.203995,173.776993,158.378006,169.141006,159.427902,539954
2006-05-24,173.501999,180.845993,161.567993,169.899002,160.142365,461835
2006-05-25,169.830002,183.600006,160.649994,180.341003,169.984741,688626
2006-05-26,183.531006,183.531006,175.337997,177.656006,167.453949,273813
2006-05-29,176.761002,183.507996,173.524994,174.419998,164.403748,239529
2006-05-30,175.337997,176.255997,167.535004,171.229996,161.396942,319926
2006-05-31,174.442993,174.442993,163.701996,167.970993,158.325089,338120
2006-06-01,172.125000,172.125000,156.059998,159.388000,150.234985,501673
2006-06-02,165.240005,170.242996,153.787994,168.063004,158.411835,447693
2006-06-05,169.830002,169.830002,160.649994,162.188004,152.874207,118288
2006-06-06,158.401001,165.056000,156.977997,158.630005,149.520523,267046
2006-06-07,156.932007,165.240005,153.764999,162.417007,153.090057,775761
2006-06-08,160.649994,160.649994,148.716003,151.057007,142.382416,587190
2006-06-09,151.929001,157.436996,149.358994,154.339005,145.475922,374275
2006-06-12,155.188004,157.895996,147.798004,148.785004,140.240891,256477
2006-06-13,151.470001,151.470001,142.382004,147.729004,139.245560,369401
2006-06-14,148.716003,159.272995,147.108994,150.184998,141.560471,732684
2006-06-15,153.718994,160.167999,151.470001,157.712006,148.655258,462998
2006-06-16,162.417007,170.289001,158.951996,168.132004,158.476868,312917
2006-06-19,167.076004,169.371002,163.404007,166.065994,156.529510,180455
2006-06-20,163.427002,164.229996,159.272995,162.072998,152.765823,680220
2006-06-21,159.731995,170.701996,157.436996,169.669006,159.925613,665534
2006-06-22,172.078995,175.292007,165.240005,167.190994,157.589890,485216
2006-06-23,164.345001,171.666000,162.026993,169.761002,160.012299,884116
2006-06-26,168.223007,171.574005,163.863007,165.630005,156.118546,305370
2006-06-27,163.886002,169.830002,160.649994,165.675995,156.161880,803188
2006-06-28,162.852997,167.994003,161.154999,166.548004,156.983841,617883
2006-06-29,167.121994,173.960999,163.242996,164.942001,155.470047,865800
2006-06-30,169.371002,172.125000,168.199997,169.830002,160.077347,444336
2006-07-03,169.830002,171.115005,166.158005,169.807007,160.055664,337686
2006-07-04,171.207001,171.207001,165.240005,166.822998,157.243042,243268
2006-07-05,165.744995,170.725006,165.699005,169.669006,159.925613,477682
2006-07-06,167.535004,171.138000,167.281998,168.453003,158.779434,1092756
2006-07-07,169.830002,173.501999,165.240005,170.104996,160.336563,888090
2006-07-10,170.335007,179.630005,170.335007,178.848999,168.578430,1192558
2006-07-11,178.848999,178.871994,174.856003,175.292007,165.225693,351965
2006-07-12,174.419998,178.091995,172.399994,175.705002,165.614975,227251
2006-07-13,175.337997,175.796997,167.809998,170.427002,160.640060,521985
2006-07-14,170.289001,170.289001,164.322006,166.203995,156.659592,766194
2006-07-17,169.371002,169.371002,161.016998,162.371002,153.046692,526190
2006-07-18,163.977997,167.535004,161.567993,164.850006,155.383347,203316
2006-07-19,167.511993,167.947998,158.860001,162.050003,152.744125,407532
2006-07-20,165.009995,169.830002,164.436996,167.121994,157.524841,864403
2006-07-21,166.158005,166.227005,162.485992,164.138000,154.712219,226680
2006-07-24,163.404007,169.371002,159.731995,167.604004,157.979156,503861
2006-07-25,168.912003,171.505005,167.535004,169.509003,159.774780,491066
2006-07-26,171.253006,176.255997,168.498993,175.751007,165.658356,1653042
2006-07-27,175.751007,183.600006,175.751007,181.671997,171.239304,836070
2006-07-28,181.671997,183.369995,175.016998,176.623001,166.480225,317390
2006-07-31,178.987000,180.386993,174.442993,175.727997,165.636658,481129
2006-08-01,180.341003,180.341003,173.042999,179.445999,169.141129,345076
2006-08-02,178.091995,181.764008,177.632996,180.570999,170.201523,577551
2006-08-03,181.304993,185.895004,179.125000,183.048996,172.537216,745072
2006-08-04,183.048996,187.248993,182.223007,183.897995,173.337479,866453
2006-08-07,184.059006,184.059006,179.009995,179.927994,169.595444,216739
2006-08-08,181.718002,186.354004,180.432999,185.826004,175.154755,662070
2006-08-09,187.272003,188.557007,184.563995,185.205994,174.570374,611421
2006-08-10,197.828995,197.828995,184.518005,187.822998,177.037094,895680
2006-08-11,187.272003,189.567001,183.738007,185.550995,174.895569,287584
2006-08-14,185.987000,190.393005,185.895004,189.727997,178.832703,472904
2006-08-16,190.485001,192.733994,188.764008,190.003006,179.091919,625175
2006-08-17,190.944000,191.403000,188.281998,190.210007,179.286987,922327
2006-08-18,191.403000,191.403000,186.354004,187.960007,177.166229,152442
2006-08-21,190.944000,190.944000,185.664993,188.143997,177.339630,247229
2006-08-22,187.731003,192.641998,186.354004,188.029007,177.231277,457817
2006-08-23,188.052002,189.979996,185.895004,186.169998,175.478989,189192
2006-08-24,180.570999,190.944000,175.337997,190.623001,179.676300,423442
2006-08-25,191.862000,192.779999,190.026001,190.623001,179.676300,236880
2006-08-28,192.688004,192.688004,189.108002,191.356995,180.368164,184024
2006-08-29,191.632004,192.733994,189.589996,190.369995,179.437851,348065
2006-08-30,190.944000,192.046005,187.179993,190.003006,179.091919,235821
2006-08-31,189.613007,191.839005,187.914993,188.649002,177.815659,390843
2006-09-01,188.878006,190.186996,188.190002,189.246002,178.378357,164773
2006-09-04,189.727997,192.320999,189.567001,191.862000,180.844131,232168
2006-09-05,192.779999,193.697998,190.072006,191.701004,180.692413,415554
2006-09-06,191.494995,196.910995,190.623001,195.809006,184.564453,1308728
2006-09-07,195.121002,198.472000,193.285004,194.179993,183.029022,423427
2006-09-08,195.763000,198.242004,194.845001,197.393005,186.057526,790647
2006-09-11,198.746994,199.091003,190.485001,193.054993,181.968643,823926
2006-09-12,191.862000,195.901001,188.649002,194.294998,183.137390,283000
2006-09-13,195.074997,204.714005,193.238998,203.360001,191.681870,1059434
2006-09-14,204.255005,206.503998,200.720993,201.339996,189.777847,856580
2006-09-15,201.363007,205.516998,200.123993,204.714005,192.958099,623024
2006-09-18,205.173004,207.009003,202.419006,203.498001,191.811966,191076
2006-09-19,204.255005,205.516998,199.251999,201.684998,190.103027,226647
2006-09-20,199.274994,216.188995,197.875000,211.897003,199.728607,996957
2006-09-21,213.389008,214.811996,210.750000,213.686996,201.415817,921464
2006-09-22,213.389008,219.401993,211.667999,215.386002,203.017258,713205
2006-09-25,214.352997,219.171997,214.123001,217.589005,205.093735,652970
2006-09-26,217.589005,220.779007,214.399002,219.401993,206.802643,370131
2006-09-27,220.320007,222.132996,217.222000,218.645004,206.089096,1741129
2006-09-28,218.483994,220.227997,214.582001,216.235001,203.817505,210336
2006-09-29,217.886993,218.483994,214.078003,215.201996,202.843811,327131
2006-10-03,217.979004,217.979004,212.563004,214.100006,201.805130,149120
2006-10-04,218.024994,218.024994,209.763000,211.737000,199.577774,181830
2006-10-05,212.723007,215.707001,209.326996,210.727005,198.625793,255015
2006-10-06,212.516998,212.516998,209.854996,211.231995,199.101791,366052
2006-10-09,210.910004,215.225006,208.891006,212.906998,200.680603,386035
2006-10-10,215.156006,217.106995,214.123001,214.996002,202.649628,192771
2006-10-11,215.729996,218.253998,214.811996,217.199005,204.726151,671865
2006-10-12,219.104004,219.104004,213.893997,218.322998,205.785599,131281
2006-10-13,219.860992,221.466995,218.024994,219.218002,206.629196,246865
2006-10-16,219.860992,224.313004,218.483994,222.936005,210.133698,353774
2006-10-17,223.761993,224.679993,220.434998,223.556000,210.718079,254530
2006-10-18,224.910004,227.205002,221.238007,226.585007,213.573166,350133
2006-10-19,227.205002,227.664001,223.074005,225.438004,212.492035,384763
2006-10-20,226.630997,229.936005,225.828003,227.985001,214.892731,480464
2006-10-23,230.417999,230.876999,227.251007,228.490005,215.368744,196431
2006-10-26,229.500000,233.630997,227.755997,231.496994,218.203064,247693
2006-10-27,233.171997,243.270004,231.863998,242.031006,228.132141,1060743
2006-10-30,242.352005,250.154999,242.352005,248.755005,234.470016,1224549
2006-10-31,248.778000,250.429993,241.938995,243.339005,229.365021,541737
2006-11-01,244.188004,250.039993,242.352005,248.410995,234.145752,335172
2006-11-02,249.237000,253.735001,247.401001,251.899002,237.433456,510451
2006-11-03,251.899002,252.908997,248.731995,250.912003,236.503159,198680
2006-11-06,251.072998,251.072998,248.388000,249.764999,235.421982,429845
2006-11-07,251.531998,253.367996,248.457001,249.328995,235.011047,254970
2006-11-08,250.154999,250.660004,245.565002,249.237000,234.924301,174514
2006-11-09,250.613998,250.613998,246.046997,246.826996,232.652740,545183
2006-11-10,246.483002,250.843002,245.565002,249.695999,235.356964,203889
2006-11-13,252.449997,261.630005,248.916000,259.381012,244.485809,701199
2006-11-14,262.548004,264.384003,259.496002,261.606995,246.583939,460933
2006-11-15,263.878998,267.367004,259.794006,265.576996,250.326019,495052
2006-11-16,265.760986,268.285004,262.295013,265.027008,249.807632,426850
2006-11-17,265.347992,269.410004,264.384003,266.747986,251.429718,601800
2006-11-20,268.630005,283.203003,262.135010,277.373993,261.445496,760767
2006-11-21,280.907990,287.196014,279.760010,286.209015,269.773163,984164
2006-11-22,287.792999,295.596008,284.579987,292.933990,276.112000,1317340
2006-11-23,296.009003,296.009003,283.983002,285.980011,269.557373,628959
2006-11-24,285.039001,288.229004,280.540985,282.859009,266.615540,347303
2006-11-27,284.533997,290.914001,284.488007,289.216003,272.607483,650029
2006-11-28,293.760010,293.760010,285.497986,288.549988,271.979736,593057
2006-11-29,288.549988,291.464996,284.121002,285.084991,268.713684,476599
2006-11-30,285.497986,291.006012,283.203003,289.261993,272.650848,466294
2006-12-01,291.464996,294.540009,289.652008,290.501007,273.818695,323667
2006-12-04,291.464996,293.026001,289.216003,289.697998,273.061737,204063
2006-12-05,290.592987,294.907013,287.356995,293.209015,276.371185,524018
2006-12-06,294.631989,298.601990,289.170013,296.881012,279.832397,707900
2006-12-07,298.350006,299.221985,291.006012,292.957001,276.133698,762961
2006-12-08,293.760010,295.596008,289.170013,290.639008,273.948761,304784
2006-12-11,291.464996,291.464996,261.630005,278.658997,262.656769,752029
2006-12-12,278.658997,281.596008,257.154999,264.889008,249.677505,700599
2006-12-13,266.220001,275.859009,257.040009,274.825989,259.043854,714663
2006-12-14,278.658997,283.777008,275.859009,280.403015,264.300659,506845
2006-12-15,282.285004,285.497986,279.645996,282.743988,266.507111,678161
2006-12-18,284.350006,284.350006,274.023010,283.179993,266.918121,293691
2006-12-19,284.121002,285.497986,273.105011,277.190002,261.272064,362490
2006-12-20,279.531006,283.203003,275.399994,277.097992,261.185394,208665
2006-12-21,277.626007,282.285004,270.855988,279.164001,263.132782,778109
2006-12-22,282.009003,282.628998,277.717987,280.654999,264.538086,164743
2006-12-26,283.203003,287.334015,280.700989,285.520996,269.124664,215580
2006-12-27,287.792999,291.166992,287.334015,289.308014,272.694214,283394
2006-12-28,291.166992,294.334015,287.792999,289.239014,272.629181,397150
2006-12-29,292.337006,292.337006,287.425995,288.641998,272.066467,140778
2007-01-02,291.464996,291.924011,288.252014,290.546997,273.862030,126207
2007-01-03,293.713989,294.678009,290.316986,293.989014,277.106384,431264
2007-01-04,294.678009,296.467987,289.216003,291.832001,275.073242,414394
2007-01-05,249.511993,293.760010,249.511993,292.199005,275.419220,359521
2007-01-08,291.006012,291.006012,284.579987,285.222992,268.843781,462503
2007-01-09,285.497986,289.032013,279.989990,286.278015,269.838165,388251
2007-01-10,286.875000,287.654999,279.989990,281.412994,265.252594,428689
2007-01-11,283.110992,293.760010,280.907990,292.406006,275.614288,351523
2007-01-12,293.760010,306.726990,293.760010,305.096985,287.576538,439865
2007-01-15,304.959991,309.458008,302.940002,303.627991,286.191833,323686
2007-01-16,303.858002,308.998993,300.667999,307.735992,290.063965,681238
2007-01-17,306.612000,309.825012,304.408997,306.015015,288.441803,245606
2007-01-18,306.015015,314.415009,306.015015,308.838013,291.102692,292821
2007-01-19,312.119995,314.873993,305.992004,313.061005,295.083160,256996
2007-01-22,314.851013,316.251007,308.562988,310.445007,292.617371,180111
2007-01-23,313.037994,321.666992,312.074005,316.320007,298.155090,858519
2007-01-24,318.614990,320.657013,309.825012,315.286987,297.181305,486120
2007-01-25,313.612000,337.433990,308.907013,330.319000,311.350159,1057288
2007-01-29,330.250000,330.250000,321.759003,327.036987,308.256592,267721
2007-01-31,327.266998,329.539001,323.595001,324.742004,306.093384,230427
2007-02-01,328.414001,336.906006,325.500000,335.826996,316.541748,344686
2007-02-02,336.446991,356.734985,335.528992,353.911987,333.588257,1246661
2007-02-05,353.889008,365.822998,352.971008,358.593994,338.001404,798615
2007-02-06,360.269012,362.105011,352.122009,353.658997,333.349792,401811
2007-02-07,355.725006,358.479004,349.803986,355.174011,334.777802,253797
2007-02-08,356.183990,357.101990,348.839996,351.960999,331.749298,254806
2007-02-09,352.098999,354.256012,342.872986,345.535004,325.692352,202499
2007-02-12,349.023010,351.593994,327.496002,334.519012,315.308899,1020079
2007-02-13,336.906006,352.627014,324.971985,339.476013,319.981232,1034427
2007-02-14,335.070007,351.088989,332.774994,349.252991,329.196747,634591
2007-02-15,351.135010,365.799988,351.135010,363.412994,342.543610,487780
2007-02-19,364.904999,372.203003,363.987000,366.097992,345.074432,483449
2007-02-20,390.149994,390.149994,361.738007,363.252014,342.391846,423671
2007-02-21,364.904999,375.691010,332.843994,370.092010,348.839111,873087
2007-02-22,369.036011,378.605988,363.619995,368.095001,346.956787,792941
2007-02-23,367.658997,371.330994,343.377991,347.049988,327.120331,1003329
2007-02-26,346.545013,351.112000,327.772003,336.170990,316.866058,1548014
2007-02-27,338.282990,339.660004,329.608002,332.085999,313.015717,809880
2007-02-28,325.316010,341.954987,303.514008,329.906006,310.960876,1594286
2007-03-01,330.962006,335.390991,321.920013,333.739014,314.573730,1086695
2007-03-02,333.692993,338.742004,321.415009,324.674011,306.029266,662597
2007-03-05,319.005005,323.135986,307.989014,317.145996,298.933563,1117501
2007-03-06,319.028015,335.070007,312.579010,329.768005,310.830780,999942
2007-03-07,335.023987,336.906006,321.988007,331.742004,312.691437,743974
2007-03-08,335.023987,350.997009,329.608002,347.691986,327.725403,731996
2007-03-09,350.468994,353.384003,338.511993,344.342010,324.567810,832155
2007-03-12,346.545013,357.653015,344.709015,353.315002,333.025574,969602
2007-03-13,353.269012,355.632996,345.673004,351.226990,331.057465,558442
2007-03-14,344.709015,344.709015,332.774994,334.634003,315.417297,776471
2007-03-15,337.364990,343.653015,331.580994,334.036987,314.854584,345185
2007-03-16,334.954987,340.578003,324.742004,329.240997,310.334076,1040979
2007-03-19,330.938995,337.778015,330.915985,336.721985,317.385345,475906
2007-03-20,338.282990,343.837006,337.364990,338.971008,319.505249,445765
2007-03-21,340.578003,352.695007,336.446991,349.643005,329.564392,840456
2007-03-22,355.656006,359.809998,353.658997,358.502014,337.914764,984458
2007-03-23,360.315002,365.822998,358.019989,359.695007,339.039246,558889
2007-03-26,361.691986,365.364014,352.558014,356.138000,335.686401,470085
2007-03-28,353.429993,353.429993,345.855988,347.714996,327.747070,403804
2007-03-29,347.003998,352.971008,343.308990,349.345001,329.283569,384164
2007-03-30,352.489014,352.511993,347.967987,350.308990,330.192139,299046
2007-04-02,334.197998,345.627014,333.716003,335.345001,316.087494,423329
2007-04-03,339.660004,340.027008,333.234009,337.157990,317.796387,488076
2007-04-04,340.118988,346.040009,340.118988,343.101990,323.399048,275458
2007-04-05,344.250000,346.291992,339.200989,342.252991,322.598846,234848
2007-04-09,346.247009,351.135010,344.250000,349.276001,329.218475,216488
2007-04-10,352.971008,352.971008,347.623993,350.699005,330.559784,420577
2007-04-11,353.429993,357.354004,350.217010,355.036011,334.647766,321473
2007-04-12,353.429993,355.494995,349.345001,353.222992,332.938843,196294
2007-04-13,353.429993,360.269012,351.181000,358.524994,337.936340,406155
2007-04-16,360.222992,369.494995,359.397003,368.164001,347.021790,388375
2007-04-17,370.872009,373.579987,363.528015,366.970001,345.896362,458525
2007-04-18,368.118011,376.838989,368.118011,373.006012,351.585785,286144
2007-04-19,367.200012,377.252014,365.822998,375.324005,353.770660,278636
2007-04-20,377.756989,389.691010,377.756989,388.106995,365.819519,515083
2007-04-23,391.572998,398.320007,383.998993,386.041992,363.873169,419874
2007-04-24,383.723999,404.838013,383.723999,401.028015,377.998627,508808
2007-04-25,399.329987,401.625000,392.903992,396.024994,373.282867,296294
2007-04-26,401.028015,412.640991,393.821991,395.681000,372.958649,451917
2007-04-27,399.238007,399.238007,372.708008,379.248993,357.470276,2134981
2007-04-30,379.363007,381.406006,367.475006,372.730988,351.326569,1548724
2007-05-03,378.674988,385.192993,376.838989,382.851990,360.866394,524405
2007-05-04,385.283997,387.717010,373.626007,375.369995,353.813995,733645
2007-05-07,380.877991,382.667999,375.002991,377.596008,355.912262,283972
2007-05-08,379.134003,380.510986,370.528015,374.544006,353.035492,709769
2007-05-09,374.084991,380.006012,367.658997,378.790009,357.037628,576218
2007-05-10,380.970001,383.265015,373.626007,376.013000,354.420105,468654
2007-05-11,369.494995,375.462006,354.347992,373.579987,352.126770,893972
2007-05-14,380.510986,381.888000,374.497986,378.239014,356.518311,264887
2007-05-15,378.216003,382.989014,374.131012,382.186005,360.238617,303081
2007-05-16,383.723999,390.149994,382.898010,388.842010,366.512329,243231
2007-05-17,392.445007,398.411987,387.717010,389.920013,367.528442,393432
2007-05-18,390.058014,393.545990,385.559998,391.365997,368.891418,219357
2007-05-21,392.674011,396.024994,387.901001,390.447998,368.026154,424634
2007-05-22,393.821991,396.346008,386.432007,394.372986,371.725739,756397
2007-05-23,396.117004,397.953003,388.406006,389.782990,367.399353,454122
2007-05-24,389.460999,390.609009,381.428986,383.723999,361.688263,674891
2007-05-25,380.970001,384.641998,371.790009,382.760010,360.779663,937216
2007-05-28,386.937012,389.691010,380.052002,381.313995,359.416656,127092
2007-05-29,388.313995,389.691010,369.838989,383.287994,361.277344,758016
2007-05-30,383.265015,384.641998,379.730988,381.566986,359.655151,343081
2007-05-31,381.795990,391.572998,381.795990,389.140015,366.793304,302793
2007-06-01,389.691010,391.527008,382.002991,384.618988,362.531921,258142
2007-06-04,387.625000,388.773010,378.674988,379.454987,357.664398,111346
2007-06-05,380.970001,385.765991,375.507996,384.298004,362.229370,158889
2007-06-06,390.149994,390.149994,376.838989,378.467987,356.734039,148793
2007-06-07,374.084991,385.101013,374.084991,377.045013,355.392822,278519
2007-06-08,375.324005,381.795990,366.282013,374.290985,352.796967,492035
2007-06-11,377.298004,378.674988,369.954010,371.928009,350.569702,313248
2007-06-12,378.216003,378.216003,367.200012,370.436005,349.163330,282146
2007-06-13,371.790009,371.790009,362.609985,365.891998,344.880371,416229
2007-06-14,368.118011,377.527008,367.200012,375.507996,353.944153,306662
2007-06-15,378.674988,381.888000,371.835999,372.937012,351.520660,191506
2007-06-18,378.216003,380.510986,369.954010,371.147003,349.833496,225231
2007-06-19,369.954010,374.497986,369.494995,373.052002,351.629120,155444
2007-06-20,377.527008,380.257996,373.648987,378.514008,356.777466,232140
2007-06-21,378.583008,380.717010,374.406006,375.553986,353.987457,226669
2007-06-22,376.838989,380.052002,375.484985,377.756989,356.063904,200015
2007-06-25,378.697998,383.516998,375.002991,382.462006,360.498749,351521
2007-06-26,385.467987,391.114014,382.346985,390.149994,367.745209,642429
2007-06-27,391.067993,394.234985,382.369995,385.101013,362.986206,231760
2007-06-28,386.937012,390.149994,383.471008,386.707001,364.500000,438649
2007-06-29,387.808990,388.773010,381.015991,383.700989,361.666595,324434
2007-07-02,383.265015,388.497009,383.265015,384.343994,362.272675,159902
2007-07-03,386.937012,403.460999,386.477997,397.769012,374.926697,828105
2007-07-04,399.398987,405.020996,392.950012,394.510010,371.854889,586475
2007-07-05,397.493988,397.493988,386.707001,391.709991,369.215637,177717
2007-07-06,390.149994,404.838013,390.149994,397.677002,374.840027,902053
2007-07-09,399.789001,408.096985,398.411987,405.549011,382.259979,528896
2007-07-10,405.802002,412.182007,398.411987,400.339996,377.350098,425636
2007-07-11,397.998993,404.355988,395.657990,401.394989,378.344482,169355
2007-07-12,402.084015,411.722992,401.625000,402.817993,379.685760,726649
2007-07-13,406.169006,409.886993,402.748993,404.264008,381.048767,888419
2007-07-16,408.463989,409.428009,401.625000,402.772003,379.642365,243991
2007-07-17,405.251007,407.132996,394.739990,396.255005,373.499695,405251
2007-07-18,397.493988,410.528992,393.821991,405.342987,382.065765,503090
2007-07-19,408.463989,414.018005,406.582001,411.195007,387.581726,1327149
2007-07-20,415.394989,432.837006,415.394989,423.634003,399.306366,1291351
2007-07-23,426.411011,435.131989,421.362000,431.895996,407.093994,356789
2007-07-24,435.591003,438.803986,424.575012,427.856995,403.286926,445007
2007-07-25,426.869995,438.183990,423.014008,434.580994,409.624725,532231
2007-07-26,433.869995,440.640015,419.480011,424.690002,400.301727,1608950
2007-07-27,418.700012,418.700012,407.592010,409.588989,386.067902,714893
2007-07-30,413.053986,413.994995,401.625000,409.497009,385.981293,465259
2007-07-31,410.804993,416.772003,403.920013,414.683014,390.869446,346523
2007-08-01,412.182007,412.182007,391.365997,396.093994,373.347900,2034979
2007-08-02,401.165985,403.920013,392.536987,400.776001,377.761108,465582
2007-08-03,403.873993,407.225006,398.411987,400.339996,377.350098,92462
2007-08-06,395.657990,401.625000,390.149994,395.268005,372.569275,499327
2007-08-07,399.789001,404.378998,399.329987,402.084015,378.993958,206392
2007-08-08,402.084015,408.510010,402.084015,406.582001,383.233582,101041
2007-08-09,409.428009,414.683014,397.035004,399.053986,376.137878,364697
2007-08-10,385.559998,391.022003,379.592987,385.009003,362.899475,837297
2007-08-13,387.372986,393.316986,383.540009,391.160004,368.697296,263144
2007-08-14,391.985992,397.035004,386.937012,393.707001,371.097992,151671
2007-08-16,380.970001,380.970001,365.134003,367.589996,346.480774,1040090
2007-08-17,361.691986,370.412994,344.342010,364.674988,343.733154,1506637
2007-08-20,375.920990,385.559998,374.544006,379.615997,357.816193,306887
2007-08-21,381.428986,384.940002,368.691986,373.259003,351.824249,570159
2007-08-22,374.888000,390.127014,372.364014,389.071014,366.728210,423379
2007-08-23,391.527008,398.871002,386.983002,390.355988,367.939423,485523
2007-08-24,393.821991,400.156006,389.231995,397.516998,374.689209,534584
2007-08-27,397.516998,404.791992,397.516998,402.588989,379.469940,308124
2007-08-28,403.002014,403.690002,397.953003,401.601990,378.539581,212939
2007-08-29,381.428986,405.296997,369.494995,403.782013,380.594452,355458
2007-08-30,405.756012,408.050995,398.640991,403.368988,380.205170,125950
2007-08-31,404.884003,407.132996,400.385986,403.873993,380.681152,467721
2007-09-03,404.838013,404.838013,395.704010,399.994995,377.024872,508057
2007-09-04,399.558990,401.510010,392.903992,394.441010,371.789795,239292
2007-09-05,397.035004,401.005005,386.477997,389.691010,367.312592,643246
2007-09-06,386.477997,391.527008,385.559998,388.795990,366.468964,345817
2007-09-07,390.149994,391.067993,385.605988,389.024994,366.684906,542859
2007-09-10,385.559998,394.510010,380.052002,390.700989,368.264618,236671
2007-09-11,392.445007,394.143005,382.346985,388.244995,365.949615,316246
2007-09-12,390.149994,392.101013,384.641998,386.110992,363.938293,334225
2007-09-13,387.395996,389.598999,383.311005,384.894012,362.791138,493486
2007-09-14,387.372986,390.149994,380.052002,381.359985,359.460052,347235
2007-09-17,384.641998,384.641998,370.872009,373.740997,352.278625,559523
2007-09-18,390.149994,390.149994,373.166992,382.117004,360.173615,332283
2007-09-19,390.149994,410.346008,390.149994,406.812012,383.450378,638665
2007-09-20,408.510010,417.346008,404.402008,408.923004,385.440277,497719
2007-09-21,410.346008,424.115997,408.968994,421.522003,397.315704,498392
2007-09-24,435.131989,436.967987,425.951996,433.686005,408.781158,834586
2007-09-25,436.049988,447.502014,431.575012,442.842987,417.412262,674623
2007-09-26,445.230011,447.019989,437.656006,439.721985,414.470520,605850
2007-09-27,444.312012,452.114990,433.755005,440.822998,415.508301,392933
2007-09-28,438.390991,442.934998,429.165009,432.010986,407.202393,399527
2007-10-01,438.345001,441.558014,428.247009,432.515991,407.678345,358052
2007-10-03,413.627991,449.360992,413.627991,444.725006,419.186218,457697
2007-10-04,440.640015,459.045990,437.427002,441.167999,415.833496,647915
2007-10-05,447.524994,465.885010,436.049988,455.809998,429.634674,1131735
2007-10-08,465.885010,470.475006,445.230011,452.023010,426.065186,844972
2007-10-09,450.278992,482.363007,445.230011,477.497986,450.077240,1172573
2007-10-10,487.458008,527.390991,484.244995,492.024994,463.770020,3165114
2007-10-11,498.015015,507.653992,484.244995,503.109985,474.218414,2683034
2007-10-12,495.260986,508.664001,485.622009,490.786011,462.602203,587050
2007-10-15,493.424988,523.122009,493.424988,517.177979,487.478577,473987
2007-10-16,518.669983,523.260010,500.424988,509.398010,480.145325,695826
2007-10-17,476.901001,516.375000,452.114990,506.759003,477.657898,3065881
2007-10-18,509.489990,509.489990,457.164001,467.903992,441.034149,1741242
2007-10-19,472.769989,472.769989,430.152008,444.518005,418.991119,3251385
2007-10-22,440.640015,442.820007,417.230988,425.790985,401.339539,1652920
2007-10-23,433.157990,473.687988,433.157990,461.454987,434.955505,2198014
2007-10-24,465.563995,476.855011,448.671997,452.712006,426.714569,2974262
2007-10-25,459.000000,472.678009,455.420013,468.134003,441.250916,2117258
2007-10-26,470.475006,479.609009,453.537994,455.993011,429.807220,825314
2007-10-29,461.295013,468.639008,453.950989,456.544006,430.326538,984676
2007-10-30,463.131012,470.475006,451.243011,458.885010,432.533112,850623
2007-10-31,467.721008,473.641998,456.704987,462.028992,435.496552,1084066
2007-11-01,468.179993,470.475006,425.951996,432.813995,407.959229,2050892
2007-11-02,422.509003,428.821014,397.035004,410.735992,387.149109,3467844
2007-11-05,413.100006,436.967987,402.519989,432.470001,407.635010,1333998
2007-11-06,436.967987,441.558014,416.772003,421.567993,397.359009,742026
2007-11-07,424.575012,428.705994,407.592010,413.214996,389.485779,1063974
2007-11-08,404.035004,410.804993,390.631989,405.916992,382.606842,2116676
2007-11-12,394.739990,396.231995,380.464996,382.462006,360.498749,6502876
2007-11-13,385.559998,394.739990,380.281006,382.393005,360.433716,2634737
2007-11-14,390.149994,408.050995,388.106995,394.579010,371.919922,2166142
2007-11-15,399.283997,423.197998,399.283997,413.145996,389.420746,2405025
